,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
507,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,4,10,7,7,4,1,6,2,7,10,6,7,8,1,6,0.0,47847947.961454235,0.0,0.0,73315450.27094865,0.0,0.0,31398797.71871161,0.0,0.0,20384338.443195168,0.0,0.0,48463701.69719181,0.0,333100000.0,0.0,0.0,108788546.34953593,0.0,0.0,67507227.7294775,0.0,0.0,27119190.300835833,0.0,0.0,17612721.0,0.0,0.0,32758526.0,0.0,461900000.0,0.0,0.0,109065626.58785194,0.0,0.0,55346643.80574476,0.0,0.0,44775266.7545789,0.0,0.0,24414427.32772178,0.0,0.0,54494401.124904625,0.0,340700000.0,0.0
508,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,3,3,3,7,7,1,4,0,5,5,4,5,5,10,0.0,0.0,0.0,13792900.802925102,47842699.56310011,0.0035435434080685257,0.0,20299287.62732069,0.0,0.0,11068771.68625446,0.0,0.0,36676675.840294495,0.0,461900000.0,272.24753166784507,0.0,42291505.65437629,0.0,0.0,81090950.30313057,0.0,0.0,27305605.613085367,0.0,0.0,13093655.0,0.0,0.0,43386182.0,0.0,121200000.0,0.0,0.0,46776748.56513187,0.0,0.0,102593170.68572354,0.0,0.0,0.0,0.0,0.0,13566865.223443497,0.0,0.0,81408825.57874456,0.0,492600000.0,0.0
509,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,5,3,4,4,5,5,1,0,2,5,0,5,1,0,4,0.0,53972506.18695759,0.0,6155366.73141699,53358573.6002109,0.004512430756767435,0.0,20299287.62732069,0.0,0.0,11068771.68625446,0.0,102836800.98537269,25037214.086173728,0.07033631888826197,371400000.0,0.0,0.0,50028170.357980624,0.0,0.0,67956262.1744503,0.0,2282956.1778145214,0.0,0.004034171678229316,396524.1786071877,0.0,0.00022872291224173782,82593481.10353594,0.0,0.0734992559892147,0.0,0.0,0.0,62603941.04790902,0.0,0.0,80387950.44893824,0.0,0.0,22925311.51435457,0.0,0.0,13093655.262572305,0.0,9387899.49740572,34517641.18879127,0.0131121005639555,248500000.0,0.0
510,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,4,1,2,0,7,5,6,6,5,2,6,1,4,3,0.0,0.0,0.0,37689941.83479777,42818415.6714978,0.009408905410480771,0.0,28798397.130608946,0.0,0.0,11068771.68625446,0.0,0.0,25037214.086173728,0.0,286800000.0,751.0315278924274,0.0,47847947.961454235,0.0,29059424.339797985,0.0,0.009408905410480771,0.0,37142787.0,0.0,0.0,8673386.0,0.0,0.0,34517641.0,0.0,377300000.0,751.0315278924274,0.0,37398071.38716469,0.0,0.0,78411560.1989733,0.0,0.0,45438947.101749435,0.0,0.0,15923905.552596312,0.0,0.0,35903931.34456174,0.0,595100000.0,0.0
511,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,6,2,10,1,2,5,6,1,1,6,9,5,3,6,8,0.0,60717312.84309486,0.0,81442581.76885816,38245121.951764055,0.006628626199396137,0.0,31398797.71871161,0.0,0.0,12586457.998778107,0.0,0.0,30351526.042379983,0.0,115300000.0,3381.6954429554808,0.0,45576472.03809201,0.0,14799407.84900701,44281557.57219175,0.0016430754549912035,0.0,24833307.0,0.0,0.0,22196715.0,0.0,0.0,44544913.0,0.0,256100000.00000003,781.5234377977637,0.0,124437807.92511085,0.0,0.0,65710865.66959872,0.0,0.0,25681882.781781968,0.0,0.0,18322462.786338437,0.0,0.0,65576349.11267272,0.0,377300000.0,0.0
512,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,3,3,4,5,1,5,5,2,6,0,6,1,7,4,2,9,0.0,42291505.65437629,0.0,79468568.77446069,38245121.951764055,0.006394937714717922,0.0,22167818.198803753,0.0,0.0,12586457.998778107,0.0,0.0,33377116.55719709,0.0,339000000.0,3318.8831995683277,0.0,52922481.631222196,0.0,505579.472923131,61440196.98161208,5.828715203011108e-05,0.0,33581308.0,0.0,0.0,7732605.0,0.0,0.0,31545365.0,0.0,679700000.0,26.385100535279935,0.0,68283951.77113914,0.0,0.0,72679858.37496203,0.0,0.0,0.0,0.0,0.0,18043296.693530295,0.0,0.0,64977470.2408902,0.0,454300000.0,0.0
513,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,3,7,10,0,6,8,7,6,7,6,6,3,6,7,4,5,0.0,68139002.95605196,0.0,6248719.502560305,66045103.44010488,0.0005571578722252136,0.0,31398797.71871161,0.0,0.0,12586457.998778107,0.0,0.0,44193513.54513965,0.0,121200000.0,251.1828526724763,0.0,120326160.07918964,0.0,0.0,99431417.17017733,0.0,0.0,41865240.0,0.0,0.0,10341548.0,0.0,0.0,42227452.0,0.0,423600000.0,0.0,0.0,0.0,0.0,0.0,117351225.81011157,0.0,0.0,48597379.1728673,0.0,0.0,17030766.014881007,0.0,0.0,53076858.17479563,0.0,473900000.0,0.0
514,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,3,7,1,3,2,6,1,2,5,5,4,1,2,1,6,4,0.0,68139002.95605196,0.0,65861175.68762493,42818415.6714978,0.005475689896819203,0.0,22167818.198803753,0.0,0.0,9695195.36216505,0.0,0.0,25037214.086173728,0.0,595100000.0,2708.4904322338425,0.0,41364339.12745389,0.0,0.0,70635856.22269948,0.0,0.0,30800155.0,0.0,0.0,7230049.0,0.0,0.0,41649858.0,0.0,256100000.00000003,0.0,0.0,55333928.40476195,0.0,0.0,50039666.527959466,0.0,0.0,36434631.25356607,0.0,0.0,8673386.123878948,0.0,0.0,42227452.05413647,0.0,302400000.0,0.0
515,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,2,2,6,4,6,5,7,5,2,9,9,7,2,2,5,9,0.0,37255203.23710208,0.0,0.0,66045103.44010488,0.0,0.0,28798397.130608946,0.0,0.0,18144080.211109996,0.0,11790376.599507008,27578229.96765524,0.001208470625576251,369700000.0,450.24675512063845,0.0,64937734.31822946,0.0,0.0,72679858.37496203,0.0,0.0,26223123.0,0.0,0.0,19297474.0,0.0,0.0,39226048.0,0.0,595100000.0,0.0,0.0,62603941.04790902,0.0,0.0,106098867.11099437,0.0,0.0,51377019.54500462,0.0,0.0,12551739.617759947,0.0,0.0,67197805.99641947,0.0,710400000.0,0.0
516,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,2,6,7,4,3,4,2,4,6,4,5,1,1,1,4,1,0.0,60717312.84309486,0.0,19094847.742781427,47842699.56310011,0.002032884553156315,0.0,26403379.542306438,0.0,0.0,11068771.68625446,0.0,0.0,25037214.086173728,0.0,625800000.0,626.7537369608059,0.0,83358432.99969438,0.0,0.0,59017538.9235136,0.0,0.0,35915523.0,0.0,0.0,7477106.0,0.0,0.0,34517641.0,0.0,340700000.0,0.0,0.0,74056493.83640885,0.0,0.0,54172222.80731667,0.0,0.0,36947279.38044397,0.0,0.0,7732605.207880627,0.0,0.0,29617437.171161976,0.0,339000000.0,0.0
517,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,2,1,2,4,7,3,6,7,5,1,6,9,5,1,6,8,0.0,32694901.094161935,0.0,0.0,73315450.27094865,0.0,0.0,34221561.73832255,0.0,0.0,12586457.998778107,0.0,11790376.599507008,25037214.086173728,0.001208470625576251,369700000.0,450.24675512063845,0.0,38528245.408799194,0.0,0.0,60528754.73767175,0.0,0.0,36434631.0,0.0,0.0,22196715.0,0.0,0.0,41649858.0,0.0,121200000.0,0.0,0.0,52922481.631222196,0.0,0.0,92419490.64141338,0.0,0.0,30380039.37293554,0.0,0.0,18322462.786338437,0.0,0.0,61314422.90040641,0.0,454300000.0,0.0
518,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,3,5,7,6,6,9,10,7,10,9,7,5,2,7,0.0,42291505.65437629,0.0,0.0,73315450.27094865,0.0,0.0,40609051.370577164,0.0,0.0,20384338.443195168,0.0,4526346.256437517,36676675.840294495,0.0031757529246334137,0.0,0.0,0.0,46776748.56513187,0.0,0.0,83557740.35028619,0.0,0.0,59827448.0,0.0,0.0,25389719.0,0.0,0.0,32623297.0,0.0,461900000.0,0.0,0.0,66027727.81563715,0.0,0.0,102221077.48021506,0.0,0.0,64796779.66508821,0.0,0.0,27003709.392700464,0.0,0.0,55911944.07501362,0.0,115300000.0,0.0
519,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,2,4,6,7,7,3,1,5,2,0,4,6,4,8,5,6,0.0,47847947.961454235,0.0,0.0,73315450.27094865,0.0,0.0,28798397.130608946,0.0,53489.6391548222,9695195.36216505,3.36946800733371e-06,0.0,48463701.69719181,0.0,710400000.0,2.092377598090076,0.0,69451514.58336529,0.0,0.0,60528754.73767175,0.0,0.0,26223123.0,0.0,0.0,14397023.0,0.0,0.0,47987521.0,0.0,248500000.0,0.0,0.0,95349565.94811086,0.0,0.0,53517891.65575663,0.0,0.0,0.0,0.0,0.0,13566865.223443497,0.0,0.0,62333435.34517919,0.0,377300000.0,0.0
520,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,3,6,5,4,1,6,6,1,7,7,6,0,7,0,5,9,0.0,60717312.84309486,0.0,126716274.91011815,38245121.951764055,0.01028471283541067,0.0,20299287.62732069,0.0,0.0,12586457.998778107,0.0,0.0,0.0,0.0,121200000.0,5269.620322567609,0.0,66027727.81563715,0.0,145340.7521644103,68301921.13556223,1.7119887244566306e-05,0.0,35390941.0,0.0,0.0,0.0,0.0,3067213.8029115,36676675.0,0.0003348314718278221,217800000.0,192.14332632414764,0.0,69243427.5931566,0.0,0.0,83557740.35028619,0.0,0.0,44775266.7545789,0.0,0.0,17447113.88365696,0.0,0.0,62830498.351847045,0.0,302400000.0,0.0
521,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,4,4,3,9,0,5,6,3,8,1,5,1,3,0,9,7,0.0,47847947.961454235,0.0,146179411.96048734,0.0,0.011439044565127983,0.0,24198032.45136138,0.0,0.0,11068771.68625446,0.0,0.0,0.0,0.0,339000000.0,7227.703560373397,0.0,48375150.08771387,0.0,4733869.979574639,59410102.93073928,0.0005388806605765725,0.0,41239317.0,0.0,0.0,7477106.0,0.0,0.0,53114002.0,0.0,625800000.0,289.3917186986125,0.0,107873210.10869545,0.0,0.0,78127170.81332174,0.0,0.0,29376228.509263735,0.0,0.0,10341548.724323034,0.0,0.0,59798347.44896577,0.0,461900000.0,0.0
522,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,3,7,2,7,1,6,6,1,7,6,5,0,7,1,2,5,0.0,68139002.95605196,0.0,125198152.71203706,38245121.951764055,0.010103805096339832,0.0,20299287.62732069,0.0,0.0,11068771.68625446,0.0,0.0,25037214.086173728,0.0,121200000.0,5221.387786616212,0.0,47133859.084739044,0.0,0.0,68301921.13556223,0.0,0.0,35390941.0,0.0,0.0,0.0,0.0,10852876.92514336,28520601.0,0.0011691677198972816,423600000.0,660.6606736010534,0.0,92199045.6683257,0.0,0.0,83557740.35028619,0.0,0.0,41081980.83940774,0.0,0.0,16870630.020646032,0.0,0.0,40566435.681127645,0.0,340700000.0,0.0
523,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,4,1,2,4,1,7,7,4,8,5,5,6,0,3,6,7,0.0,32694901.094161935,0.0,56575545.83916639,38245121.951764055,0.004567936557545529,0.0,26403379.542306438,0.0,0.0,11068771.68625446,0.0,0.0,30351526.042379983,0.0,151900000.0,2751.9548947521453,0.0,38528245.408799194,0.0,0.0,75820701.9384239,0.0,0.0,42648500.0,0.0,0.0,14888981.0,0.0,0.0,44544913.0,0.0,408000000.0,0.0,0.0,52922481.631222196,0.0,0.0,95925453.90579535,0.0,0.0,43099859.20529625,0.0,0.0,0.0,0.0,0.0,59798347.44896577,0.0,302400000.0,0.0
524,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,2,1,5,6,6,4,7,2,6,6,9,9,6,6,7,9,0.0,32694901.094161935,0.0,659011.1599963565,66045103.44010488,7.354633355991766e-05,345985.93688346125,22167818.198803753,7.122276168870894e-05,0.0,18144080.211109996,0.0,0.0,40273672.383724004,0.0,369700000.0,30.403121460088904,0.0,55816792.90446377,0.0,0.0,65276668.126201116,0.0,0.0,33581308.0,0.0,0.0,24550797.0,0.0,0.0,54064513.0,0.0,0.0,0.0,0.0,74279044.81985192,0.0,0.0,102593170.68572354,0.0,0.0,41081980.83940774,0.0,0.0,23044369.67745681,0.0,0.0,82207011.63607913,0.0,205800000.0,0.0
525,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,4,5,7,2,6,1,6,6,5,1,4,2,6,4,5,1,0.0,53972506.18695759,0.0,659011.1599963565,66045103.44010488,5.883706684793411e-05,0.0,31398797.71871161,0.0,463752.22249288275,9695195.36216505,2.342055277657224e-05,2239058.044582133,33377116.55719709,0.00018669276344177033,504600000.0,179.34102955446383,0.0,80604121.20975326,0.0,0.0,46787497.57811226,0.0,0.0,35230765.0,0.0,0.0,8386801.0,0.0,0.0,41952625.0,0.0,339000000.0,0.0,0.0,55756367.512452744,0.0,0.0,83557740.35028619,0.0,0.0,29376228.509263735,0.0,0.0,15397751.218510099,0.0,0.0,33877913.45329264,0.0,339000000.0,0.0
526,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,2,3,5,4,6,1,5,2,10,0,9,7,1,4,10,5,0.0,42291505.65437629,0.0,0.0,66045103.44010488,0.0,0.0,22167818.198803753,0.0,0.0,18144080.211109996,0.0,16361887.895882212,33377116.55719709,0.0017144486741669535,286800000.0,613.3168292749968,0.0,59696582.38157547,0.0,0.0,46787497.57811226,0.0,0.0,47288378.0,0.0,0.0,19297474.0,0.0,0.0,66545351.0,0.0,408000000.0,0.0,0.0,62603941.04790902,0.0,0.0,75163391.32351288,0.0,0.0,0.0,0.0,0.0,10820536.230843602,0.0,0.0,58705946.0535585,0.0,371400000.0,0.0
527,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,3,3,1,6,1,6,5,9,6,2,6,5,3,3,6,5,0.0,42291505.65437629,0.0,56575545.83916639,38245121.951764055,0.004567936557545529,0.0,40609051.370577164,0.0,0.0,12586457.998778107,0.0,0.0,30351526.042379983,0.0,286800000.0,2358.818481216125,0.0,36162372.18750358,0.0,0.0,68301921.13556223,0.0,0.0,42485787.0,0.0,0.0,13541076.0,0.0,0.0,44544913.0,0.0,205800000.0,0.0,0.0,69451514.58336529,0.0,0.0,75163391.32351288,0.0,0.0,36695040.38160719,0.0,0.0,12233396.596799884,0.0,0.0,49627296.61516639,0.0,710400000.0,0.0
528,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,3,7,2,7,1,4,6,9,9,1,6,0,3,4,9,3,0.0,68139002.95605196,0.0,62474608.783535145,38245121.951764055,0.00505562082977969,0.0,40609051.370577164,0.0,0.0,12586457.998778107,0.0,0.0,33377116.55719709,0.0,286800000.0,2601.915287392053,0.0,47133859.084739044,0.0,4721873.950670161,55181881.71592194,0.000536269630341052,0.0,54948203.0,0.0,0.0,0.0,0.0,0.0,60754466.0,0.0,461900000.0,247.602500588287,0.0,92199045.6683257,0.0,0.0,78127170.81332174,0.0,0.0,37165681.42669013,0.0,0.0,10341548.724323034,0.0,0.0,46976468.10462717,0.0,371400000.0,0.0
529,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,2,4,2,6,6,5,6,6,3,7,6,2,5,7,6,0.0,37255203.23710208,0.0,0.0,66045103.44010488,0.0,0.0,31398797.71871161,0.0,0.0,14261651.781499248,0.0,0.0,36676675.840294495,0.0,504600000.0,0.0,0.0,51173828.13733573,0.0,0.0,80796843.08883607,0.0,0.0,38411988.0,0.0,0.0,15923905.0,0.0,0.0,52278125.0,0.0,377300000.0,0.0,0.0,45576472.03809201,0.0,0.0,88913527.37703139,0.0,0.0,36214924.98241732,0.0,0.0,11348201.47402131,0.0,0.0,60273827.10039144,0.0,236500000.0,0.0
530,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,2,4,6,6,4,1,7,1,3,5,4,3,0.0,0.0,0.0,37689941.83479777,42818415.6714978,0.026135848362446586,0.0,31398797.71871161,0.0,0.0,14261651.781499248,0.0,0.0,36676675.840294495,0.0,558500000.0,0.0,0.0,42291505.65437629,0.0,508105.9829419973,57067493.83004433,0.0004903088903994508,0.0,32300800.0,0.0,0.0,7996834.0,0.0,0.0,39483013.0,0.0,121200000.0,0.0,0.0,0.0,0.0,0.0,80796843.08883607,0.0,0.0,28405585.352771513,0.0,0.0,11060383.143676745,0.0,0.0,41068721.49992654,0.0,236500000.0,0.0
531,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,8,3,3,7,7,7,1,6,0,5,5,4,5,6,7,0.0,76299088.11882158,0.0,0.0,73315450.27094865,0.0,0.0,20299287.62732069,0.0,0.0,11068771.68625446,0.0,0.0,36676675.840294495,0.0,408000000.0,0.0,0.0,55333928.40476195,0.0,0.0,92755905.25738023,0.0,0.0,32471721.0,0.0,0.0,13093655.0,0.0,0.0,47641201.0,0.0,461900000.0,0.0,0.0,61202390.78891055,0.0,0.0,117351225.81011157,0.0,0.0,0.0,0.0,0.0,13566865.223443497,0.0,0.0,63954892.22892595,0.0,492600000.0,0.0
532,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,2,0,0,0,1,7,6,2,7,5,1,6,4,7,2,3,0.0,0.0,0.0,80484027.07703294,38245121.951764055,0.008142417471692882,0.0,22167818.198803753,0.0,0.0,6320800.309666242,0.0,0.0,44193513.54513965,0.0,625800000.0,2697.5183053607375,0.0,0.0,0.0,0.0,75820701.9384239,0.0,0.0,36600280.0,0.0,0.0,13016548.0,0.0,0.0,34890922.0,0.0,595100000.0,0.0,0.0,0.0,0.0,0.0,86412979.8334974,0.0,0.0,38967179.10492652,0.0,0.0,12265990.580993777,0.0,0.0,41068721.49992654,0.0,558500000.0,0.0
533,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,3,7,0,2,1,2,6,5,6,5,2,9,1,1,0,6,0.0,68139002.95605196,0.0,79468568.77446069,38245121.951764055,0.006394937714717922,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,0.0,25037214.086173728,0.0,339000000.0,3318.8831995683277,0.0,0.0,0.0,10634501.880257187,44281557.57219175,0.0011811811360228422,0.0,37142787.0,0.0,0.0,19405263.0,0.0,0.0,0.0,0.0,377300000.0,561.5105340649304,0.0,47133859.084739044,0.0,0.0,73049543.86877511,0.0,0.0,41675762.73320465,0.0,0.0,9147181.796087919,0.0,0.0,41649858.22888764,0.0,492600000.0,0.0
534,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,3,6,1,2,4,6,7,5,6,5,4,5,5,6,7,1,0.0,60717312.84309486,0.0,6124249.1410358865,53358573.6002109,0.000536269630341052,0.0,28798397.130608946,0.0,0.0,9695195.36216505,0.0,0.0,40273672.383724004,0.0,504600000.0,247.602500588287,0.0,39997587.34431654,0.0,0.0,75545709.28696768,0.0,0.0,37142787.0,0.0,0.0,12661017.0,0.0,0.0,54064513.0,0.0,217800000.0,0.0,0.0,47133859.084739044,0.0,0.0,102593170.68572354,0.0,0.0,41675762.73320465,0.0,0.0,14977181.08454659,0.0,0.0,38751260.391506664,0.0,151900000.0,0.0
535,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,4,0,6,2,1,6,7,2,6,7,10,3,6,6,5,1,0.0,0.0,0.0,81442581.76885816,38245121.951764055,0.006628626199396137,0.0,22167818.198803753,0.0,0.0,20384338.443195168,0.0,0.0,40273672.383724004,0.0,504600000.0,3945.3113501147272,0.0,60717312.84309486,0.0,0.0,68301921.13556223,0.0,0.0,33581308.0,0.0,0.0,11829183.0,0.0,0.0,44868725.0,0.0,84600000.0,0.0,0.0,45576472.03809201,0.0,0.0,92755905.25738023,0.0,0.0,44775266.7545789,0.0,0.0,19480646.274728984,0.0,0.0,36232745.49008768,0.0,595100000.0,0.0
536,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,6,5,3,5,6,5,6,6,2,2,0,6,2,1,10,0.0,60717312.84309486,0.0,1557800.0842421278,59410102.93073928,0.0004081442081486645,0.0,31398797.71871161,0.0,3665605.9712558994,7332080.219521779,0.0005092505944677865,36853164.33636955,27578229.96765524,0.00904581089236793,589200000.0,972.4979970702407,0.0,66027727.81563715,0.0,0.0,78127170.81332174,0.0,0.0,38411988.0,0.0,2839309.0480739553,0.0,0.0005133052477705983,0.0,26777534.0,0.0,236500000.0,92.88924413062001,0.0,61202390.78891055,0.0,0.0,85975665.32844052,0.0,0.0,33176493.779285666,0.0,0.0,13461334.62204362,0.0,0.0,64346573.803287685,0.0,286800000.0,0.0
537,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,3,1,4,1,0,7,7,7,8,6,4,2,0,1,1,5,0.0,32694901.094161935,0.0,75290526.51789749,0.0,0.0059101629152258665,0.0,34221561.73832255,0.0,0.0,9695195.36216505,0.0,0.0,25037214.086173728,0.0,710400000.0,3185.3321091308953,0.0,49482953.283970855,0.0,0.0,73315450.27094865,0.0,0.0,47171604.0,0.0,0.0,8386801.0,0.0,10852876.92514336,25892757.0,0.0011691677198972816,333100000.0,660.6606736010534,0.0,38675995.485793315,0.0,0.0,92755905.25738023,0.0,0.0,51975351.83161207,0.0,0.0,0.0,0.0,0.0,39226048.05564497,0.0,151900000.0,0.0
538,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,3,1,4,7,1,6,6,0,7,2,5,6,7,2,3,6,0.0,32694901.094161935,0.0,46999246.42977665,38245121.951764055,0.0037989027467320536,0.0,0.0,0.0,0.0,11068771.68625446,0.0,0.0,27578229.96765524,0.0,625800000.0,1958.53078163518,0.0,49482953.283970855,0.0,0.0,68301921.13556223,0.0,0.0,34221561.0,0.0,0.0,14888981.0,0.0,0.0,32461241.0,0.0,121200000.0,0.0,0.0,80604121.20975326,0.0,0.0,83557740.35028619,0.0,0.0,28045876.237710856,0.0,0.0,20638829.763119526,0.0,0.0,47641201.507942826,0.0,710400000.0,0.0
539,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,6,5,6,6,1,7,7,6,7,3,1,3,2,7,7,0.0,60717312.84309486,0.0,6279837.092941409,66045103.44010488,0.004686499439135449,0.0,34221561.73832255,0.0,0.0,8453407.696608048,0.0,39997768.91221018,27578229.96765524,0.027447565950240248,256100000.00000003,0.0,0.0,66027727.81563715,0.0,145340.7521644103,46787497.57811226,0.00014266572703805255,0.0,39724558.0,0.0,0.0,6991155.0,0.0,0.0,47265376.0,0.0,340700000.0,0.0,0.0,87867401.52135247,0.0,0.0,92755905.25738023,0.0,0.0,52966302.29551318,0.0,0.0,9669432.66144353,0.0,0.0,59798347.44896577,0.0,679700000.0,0.0
540,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,3,3,4,4,0,6,5,5,9,5,5,3,5,1,1,2,0.0,42291505.65437629,0.0,118707858.9289751,0.0,0.009348572461057018,0.0,28798397.130608946,0.0,0.0,11068771.68625446,0.0,0.0,25037214.086173728,0.0,333100000.0,5014.059641303229,0.0,52922481.631222196,0.0,141798.04006957475,66045103.44010488,1.6348788035901748e-05,0.0,48037933.0,0.0,0.0,9999845.0,0.0,32660626.40954697,25892757.0,0.003502931236597778,121200000.0,2003.021235478382,0.0,60535394.8106535,0.0,0.0,72679858.37496203,0.0,0.0,46095702.776887976,0.0,0.0,14482308.220976796,0.0,8239652.878453944,29495175.04561795,0.0013715589393335625,248500000.0,761.9559667228198
541,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,7,0,0,2,4,7,6,7,3,2,10,3,4,2,6,0.0,68139002.95605196,0.0,37689941.83479777,42818415.6714978,0.026135848362446586,0.0,31398797.71871161,0.0,0.0,7332080.219521779,0.0,0.0,33377116.55719709,0.0,679700000.0,0.0,0.0,0.0,0.0,508105.9829419973,57067493.83004433,0.0004903088903994508,0.0,41865240.0,0.0,0.0,21801240.0,0.0,0.0,31545365.0,0.0,377300000.0,0.0,0.0,0.0,0.0,0.0,89691084.16797711,0.0,0.0,37452419.95604697,0.0,0.0,12651422.225910198,0.0,0.0,49269142.127242185,0.0,371400000.0,0.0
542,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,3,0,3,3,0,7,6,2,4,6,5,6,7,5,7,3,0.0,0.0,0.0,146179411.96048734,0.0,0.011439044565127983,0.0,22167818.198803753,0.0,0.0,11068771.68625446,0.0,0.0,36676675.840294495,0.0,121200000.0,6195.1744803200545,0.0,42291505.65437629,0.0,0.0,73315450.27094865,0.0,0.0,28238661.0,0.0,0.0,14888981.0,0.0,0.0,52278125.0,0.0,121200000.0,0.0,0.0,46776748.56513187,0.0,0.0,83557740.35028619,0.0,0.0,38411988.176497236,0.0,0.0,20638829.763119526,0.0,0.0,45424281.53760233,0.0,710400000.0,0.0
543,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,2,4,0,7,7,10,4,6,6,7,5,4,6,6,4,7,0.0,47847947.961454235,0.0,0.0,73315450.27094865,0.0,0.0,31398797.71871161,0.0,0.0,11068771.68625446,0.0,0.0,40273672.383724004,0.0,286800000.0,0.0,0.0,0.0,0.0,0.0,125915728.2212456,0.0,0.0,38411988.0,0.0,0.0,11468801.0,0.0,0.0,40832181.0,0.0,461900000.0,0.0,0.0,77940816.8099851,0.0,0.0,94465498.21865645,0.0,0.0,51216200.88846476,0.0,0.0,17030766.014881007,0.0,0.0,61841708.14722436,0.0,369700000.0,0.0
